periode,cash_in_echannel,cash_out_echannel,cash_in_kantor,cash_out_kantor,cr_ketetapan_total_bkn_sum,giro,deposito,kewajiban_lain,tabungan,rata_dpk_mingguan,kas_kantor,kas_echannel
2020-05-08,284300000.0,-233000000.0,0.0,0.0,3.0,586723041683.97,808338622909.0,12935312291.79,658482310411.76,280158986532.6863,7737540451900.0,4142400000.0
2020-05-09,292200000.0,-147150000.0,0.0,0.0,3.0,584320745450.97,808489205293.0,13061813972.07,656631643177.03,280158986532.6863,7737540451900.0,4287450000.0
2020-05-10,447550000.0,-1489900000.0,75188463862.2,-112424786862.2,3.0,577951547615.97,805076587847.0,13163734786.35,658139393439.6802,280158986532.6862,7700304128900.0,3245100000.0
2020-05-11,259750000.0,-412100000.0,180685955559.0,-99995858159.0,3.0,509208675590.57996,807083204191.0,11959438451.91,666400966370.4501,280158986532.6862,7780994226300.0,3092750000.0
2020-05-12,360550000.0,-333700000.0,82162309161.4,-68183425061.4,3.0,1391361529954.35,806882964008.0,11562928357.520002,666617391334.78,280158986532.6862,7794973110400.0,3119600000.0
2020-05-13,368650000.0,-478750000.0,107028295904.17,-57886740604.17,3.0,836427963286.09,805916748504.0,11579073738.11,683216942924.0599,280158986532.6863,7844114665700.0,3009500000.0
2020-05-14,368100000.0,-575150000.0,331842856883.0,-53905321583.0,3.0,382093559530.92004,806226989598.0,12145439047.329998,700537714440.68,280158986532.6863,8122052201000.0,2802450000.0
2020-05-15,482200000.0,-388050000.0,0.0,0.0,3.0,388408319154.92004,806127942398.0,12237489082.529999,689457508951.81,280945778049.585,8122052201000.0,2896600000.0
2020-05-16,234350000.0,-200150000.0,0.0,0.0,3.0,392026237017.92004,806156911310.0,12310615439.79,681995290324.01,280945778049.585,8122052201000.0,2930800000.0
2020-05-17,448500000.0,-501900000.0,80048780717.0,-66799605917.0,3.0,478248938605.42004,805634401406.0,12576574559.03,706563698940.2601,280945778049.585,8135301375800.0,2877400000.0
2020-05-18,1071850000.0,-1059450000.0,365528067692.0,-91372461692.0,3.0,503205927857.07996,807179430158.0,12381299377.62,708314053715.9,280945778049.58496,8409456981800.0,2889800000.0
2020-05-19,921550000.0,-805100000.0,343749743042.0,-113470448542.0,3.0,654364938924.74,827492705860.0,14010206341.67,726806725351.0701,280945778049.5851,8639736276300.0,3006250000.0
2020-05-20,620150000.0,-463600000.0,0.0,0.0,3.0,661049702991.74,827530143028.0,14136339495.67,715917602729.5299,280945778049.58496,8639736276300.0,3162800000.0
2020-05-21,456150000.0,-485900000.0,8536924340.4,-100945899040.4,3.0,818620723639.67,828249710476.0,14193389508.529999,711637572408.4901,280945778049.585,8547327301600.0,3133050000.0
2020-05-22,576250000.0,-204250000.0,2230843000.0,-15730000000.0,3.0,814305077595.67,828249850636.0,14299641589.41,704930094203.0499,280945778049.585,8533828144600.0,3505050000.0
2020-05-23,182700000.0,-89800000.0,0.0,0.0,3.0,819569747831.67,828217850636.0,14405494773.16,703955162392.22,271169984687.59875,8533828144600.0,3597950000.0
2020-05-24,133050000.0,-69700000.0,0.0,0.0,3.0,819888063172.38,828227047756.0,13673337384.529999,701669047037.95,271169984687.59875,8533828144600.0,3661300000.0
2020-05-25,235050000.0,-469600000.0,96616229592.0,-209936736792.0,3.0,613233116472.59,821302079508.0,13629422688.310001,703301524480.7599,271169984687.59875,8420507637400.0,3426750000.0
2020-05-26,241500000.0,-460250000.0,29246737979.0,-108684617779.0,3.0,754377809595.74,821354105972.0,13138805795.949999,696370595882.34,271169984687.59875,8341069757600.0,3208000000.0
2020-05-27,194650000.0,-254250000.0,31475789559.0,-105156553959.0,3.0,1531173522271.71,821344105972.0,12599022475.63,692467630795.2501,271169984687.59875,8267388993200.0,3148400000.0
2020-05-28,162750000.0,-272600000.0,117897256618.0,-84629502618.0,3.0,866283355536.4099,861011525400.0,14205932054.58,694741141009.8499,271169984687.59875,8300656747200.0,3038550000.0
2020-05-29,260050000.0,-315450000.0,14207461400.0,-13400425000.0,3.0,848208219792.1799,861014616288.0,14299839606.520002,690716178042.96,271169984687.59875,8301463783600.0,2983150000.0
2020-05-30,230850000.0,-212750000.0,0.0,0.0,3.0,861301343402.58,861027155526.0,14327065961.52,686929206072.76,271169984687.59872,8301463783600.0,3001250000.0
2020-05-31,436850000.0,-374200000.0,0.0,0.0,3.0,790785913068.7999,861029823273.0,13730342055.51,727834896877.6901,265603422860.5875,8301463783600.0,3063900000.0
2020-06-01,429700000.0,-773500000.0,163330051367.2,-204934088567.2,3.0,705800479036.1,860209793240.0,13194991598.610003,719573360740.89,265603422860.58743,8259859746400.0,2720100000.0
2020-06-02,553400000.0,-591350000.0,346496337186.0,-344749440186.0,3.0,592938578091.71,864520359633.0,11781244898.65,712147840180.05,265603422860.58746,8261606643400.0,2682150000.0
2020-06-03,1007450000.0,-519800000.0,77834195857.0,-76233770457.0,3.0,625405576000.8601,865790722997.0,11633617032.66,706588665947.86,265603422860.5875,8263207068800.0,3169800000.0
2020-06-04,716650000.0,-732250000.0,232354903921.6,-80094010221.6,3.0,482762275765.60004,940502980525.0,12918994834.029999,710582395860.18,265603422860.5875,8415467962500.0,3154200000.0
2020-06-05,843750000.0,-528650000.0,0.0,0.0,3.0,488029036822.6,940497143423.0,12910348622.67,704600259556.5,265603422860.5875,8415467962500.0,3469300000.0
2020-06-06,410900000.0,-277850000.0,0.0,0.0,3.0,493627266609.60004,940497582352.0,13061169521.25,699627704047.0,265603422860.5875,8415467962500.0,3602350000.0
2020-06-07,542850000.0,-811250000.0,73128939732.0,-108838391032.0,3.0,546512365550.72003,940558001360.0,12726230080.86,696733416391.62,304655672993.55505,8379758511200.0,3333950000.0
2020-06-08,511200000.0,-1175350000.0,40561224667.0,-101306568267.0,3.0,495718914675.28,940980467604.0,11554810984.850002,696049546872.74,304655672993.55505,8319013167600.0,2669800000.0
2020-06-09,250300000.0,-375450000.0,34253354714.0,-65497974514.0,3.0,491875446226.30005,941414276586.0,11246432167.25,695241316763.62,304655672993.55505,8287768547800.0,2544650000.0
2020-06-10,998000000.0,-506750000.0,64951096980.0,-62412185480.0,3.0,494295759405.10004,943445953341.0,11932598725.69,692151144173.59,304655672993.55505,8290307459300.0,3035900000.0
2020-06-11,346800000.0,-520200000.0,197082598572.0,-86707515772.0,3.0,632708484236.29,936855245156.0,10467292027.439999,694381057784.85,304655672993.555,8400682542100.0,2862500000.0
2020-06-12,655650000.0,-461900000.0,0.0,0.0,3.0,635994219754.22,936855799203.0,10274103283.5,690464906548.49,304655672993.555,8400682542100.0,3056250000.0
2020-06-13,561600000.0,-249750000.0,0.0,0.0,3.0,641099500014.22,936865934203.0,10396848392.49,687208978813.05,304655672993.55505,8400682542100.0,3368100000.0
2020-06-14,317400000.0,-541050000.0,89500718349.0,-102177114149.0,3.0,645874562277.1599,936800940057.0,10553536100.68,685613120580.29,304655672993.55505,8388006146300.0,3144450000.0
2020-06-15,340900000.0,-530950000.0,66746094061.0,-82424292661.0,3.0,679134320966.6599,905119228233.0,10666479437.670002,703099900726.0402,277188988618.0688,8372327947700.0,2954400000.0
2020-06-16,469650000.0,-541450000.0,76048179453.0,-56572530853.0,3.0,591145644713.48,903217462557.0,10657924333.699999,706971616792.99,277188988618.0687,8391803596300.0,2882600000.0
2020-06-17,401000000.0,-510250000.0,78031158797.0,-67122777197.0,3.0,577155395151.38,903299291855.0,10853065602.390001,695040483429.0302,277188988618.0687,8402711977900.0,2773350000.0
2020-06-18,297850000.0,-545750000.0,181913942897.0,-65276448697.0,3.0,597110019933.94,907199428654.0,10997298738.04,691610659501.69,277188988618.0688,8519349472100.0,2525450000.0
2020-06-19,768600000.0,-582300000.0,0.0,0.0,3.0,604414952285.94,907308052565.0,10670096719.62,688170742738.8201,277188988618.0687,8519349472100.0,2711750000.0
2020-06-21,891850000.0,-1065500000.0,86907612907.0,-124296708707.0,3.0,614546827324.0299,907462615830.0,12663622715.48,680164269832.42,277188988618.0687,8481960376300.0,2538100000.0
2020-06-22,608450000.0,-475700000.0,65738829063.0,-93950483463.0,3.0,586624841845.81,900460079091.0,11198160430.429998,676674688747.06,277188988618.0687,8453748721900.0,2670850000.0
2020-06-23,314900000.0,-535750000.0,71371766873.2,-78112029173.2,3.0,577029736085.4801,849112041071.0,11502187434.78,680076922618.27,276950800145.9425,8447008459600.0,2450000000.0
2020-06-25,596400000.0,-526050000.0,146156909658.0,-57674860258.0,3.0,567884717005.9601,911967629760.0,10939458088.689999,698556730211.68,276950800145.9425,8535490509000.0,2520350000.0
2020-06-26,455550000.0,-588700000.0,0.0,0.0,3.0,570720523117.9601,911968777852.0,10793339986.21,693042510206.44,276950800145.9425,8535490509000.0,2387200000.0
2020-06-27,601400000.0,-359900000.0,0.0,0.0,3.0,579438448146.9601,911970684386.0,10645968183.72,688751626155.7999,276950800145.9425,8535490509000.0,2628700000.0
2020-06-28,517000000.0,-678500000.0,100668582045.0,-83740048445.0,3.0,1237583465315.06,889159726697.0,10743727477.21,685615537366.6699,276950800145.9425,8552419042600.0,2467200000.0
2020-06-29,803450000.0,-815750000.0,179761448218.0,-76152498418.0,3.0,673286709543.23,892498218465.0,12072225799.5,712958138832.1599,276950800145.9425,8656027992400.0,2454900000.0
2020-06-30,1078150000.0,-1135050000.0,109361489827.7,-93680146627.7,3.0,602414934068.09,889443616649.0,13123104683.789999,730467775581.41,276835583716.1025,8671709335600.0,2398000000.0
2020-07-01,480200000.0,-596000000.0,99605620638.0,-68757248038.0,3.0,539747461502.09,892847771037.0,10543608507.029999,722970384299.0499,276835583716.1025,8702557708200.0,2282200000.0
2020-07-02,1158400000.0,-643650000.0,256272658650.0,-75874147650.0,3.0,458757356938.10004,893850558794.0,11546672672.33,718839376939.27,276835583716.1025,8882956219200.0,2796950000.0
2020-07-03,795300000.0,-615250000.0,0.0,0.0,3.0,465208005330.10004,893852088832.0,11683249184.59,711613702837.92,276835583716.1025,8882956219200.0,2977000000.0
2020-07-04,907300000.0,-409300000.0,0.0,0.0,3.0,477917322956.10004,893852596432.0,11781415857.18,705914135518.8601,276835583716.1025,8882956219200.0,3475000000.0
2020-07-05,492250000.0,-652400000.0,227148501946.0,-117753874646.0,3.0,450057760828.74,893893365246.0,12771809501.039999,707547399054.15,276835583716.1025,8992350846500.0,3314850000.0
2020-07-06,757900000.0,-724450000.0,139320959730.0,-80153087330.0,3.0,419360404798.26,893478053810.0,12661030192.710001,707435635476.4299,276835583716.1025,9051518718900.0,3348300000.0
2020-07-07,617200000.0,-1569800000.0,65656002084.0,-53056909684.0,3.0,419726907867.25995,893384667213.0,12438359300.630001,700549039909.9099,284681400271.85876,9064117811300.0,2395700000.0
2020-07-08,493350000.0,-600200000.0,91079826013.0,-60306176313.0,3.0,439336951475.26,864156656125.0,11698619658.039999,693659379234.99,284681400271.85876,9094891461000.0,2288850000.0
2020-07-09,1169500000.0,-799800000.0,218623681647.0,-79915210847.0,3.0,451898267541.75995,864192086252.0,11735335492.57,707630443525.8,284681400271.85876,9233599931800.0,2658550000.0
2020-07-10,621600000.0,-619500000.0,0.0,0.0,3.0,459544845034.19,864198294981.0,11867426219.05,701286097089.2,284681400271.85876,9233599931800.0,2660650000.0
2020-07-11,1585050000.0,-327000000.0,0.0,0.0,3.0,457332210566.18994,864206893709.0,11998426690.83,695762363070.95,284681400271.85876,9233599931800.0,3918700000.0
2020-07-12,464800000.0,-723100000.0,99774437581.0,-92436869281.0,3.0,467830890507.91,875346178320.0,11926972213.61,687997243692.2601,284681400271.85876,9240937500100.0,3660400000.0
2020-07-13,313350000.0,-597150000.0,89311690469.0,-108178449569.0,3.0,471823529961.25995,876156178320.0,12103706456.300001,689861605730.55,284681400271.85876,9222070741000.0,3376600000.0
2020-07-14,1090600000.0,-861150000.0,78457857033.4,-66801194433.4,3.0,465895666950.86,881095828499.0,11866975271.18,693825586549.5399,284681400271.85876,9233727403600.0,3606050000.0
2020-07-15,425800000.0,-938650000.0,78872106864.2,-51298373864.2,3.0,449784035896.82996,883343848467.0,11944807617.910002,689216137821.2902,263456796384.415,9261301136600.0,3093200000.0
2020-07-16,473100000.0,-908200000.0,182605812367.4,-53017776467.4,3.0,466715332665.04004,881873848467.0,12088039439.34,694752930171.0701,263456796384.415,9390889172500.0,2658100000.0
2020-07-17,1224450000.0,-368100000.0,0.0,0.0,3.0,470236158536.04004,881875623843.0,12230790786.810001,690496686163.07,263456796384.41498,9390889172500.0,3514450000.0
2020-07-18,1329350000.0,-290900000.0,0.0,0.0,3.0,480384178113.04004,881558932219.0,12275087237.2,687284664810.9299,263456796384.41498,9390889172500.0,4552900000.0
2020-07-19,615800000.0,-2027050000.0,120765133381.59999,-125526200016.59999,3.0,457181015095.05,891387349324.0,12274749968.7,686791015938.4302,263456796384.41498,9386128105865.0,3141650000.0
2020-07-20,387900000.0,-1242150000.0,87453495046.0,-101846323946.0,3.0,464500385818.82996,866355696360.0,12190885351.57,687061016668.06,263456796384.41498,9371735276965.0,2287400000.0
2020-07-21,364300000.0,-565600000.0,70008562875.0,-58849920875.0,3.0,506895047798.83,840116002382.0,13597454956.4,686080275932.8201,263456796384.41498,9382893918965.0,2086100000.0
2020-07-22,298050000.0,-426350000.0,98363078347.0,-84661679712.0,3.0,455980320839.74005,816490721429.0,11924063649.25,687386494135.54,263456796384.41498,9396595317600.0,1957800000.0
2020-07-23,504700000.0,-627850000.0,179847105618.2,-55859245418.2,3.0,468985739668.74,819962802646.0,11864496588.18,705297054300.22,254411463022.32874,9520583177800.0,1834650000.0
2020-07-24,1111300000.0,-461300000.0,0.0,0.0,3.0,476682488585.10004,819965313346.0,11490018429.06,697699827213.62,254411463022.32877,9520583177800.0,2484650000.0
2020-07-25,848200000.0,-230150000.0,0.0,0.0,3.0,485010024877.8,819965345290.0,11574257474.949999,691047690449.2,254411463022.32877,9520583177800.0,3102700000.0
2020-07-26,1191100000.0,-717150000.0,89054530316.21,-113014155016.21,3.0,437735395078.4,803858506905.0,11219040240.820002,696289837542.75,254411463022.32877,9496623553100.0,3576650000.0
2020-07-27,343800000.0,-606950000.0,100167842143.0,-85310553743.0,3.0,463351495672.54,808779260297.0,11143130708.71,692692008745.7,254411463022.32877,9511480841500.0,3313500000.0
2020-07-28,731600000.0,-1018550000.0,89686440275.0,-56694111675.0,3.0,1391749996172.0498,815920524225.0,11518448999.5,700376295633.06,254411463022.32877,9544473170100.0,3026550000.0
2020-07-29,998350000.0,-1040100000.0,571842324296.0,-273920449896.0,3.0,744761143222.37,820849548544.0,13836524579.359999,705044652603.06,254411463022.32877,9842395044500.0,2984800000.0
2020-07-30,294450000.0,-218100000.0,23039942000.0,-23020342000.0,3.0,751863524965.02,820846517023.0,13857135934.210001,701302052537.99,254411463022.32877,9842414644500.0,3061150000.0
2020-07-31,760950000.0,-336850000.0,0.0,0.0,3.0,675755041353.88,820855529839.0,14151397047.9,740849092222.53,254723024967.23376,9842414644500.0,3485250000.0
2020-08-01,1222200000.0,-237050000.0,0.0,0.0,3.0,678587746595.88,820856625231.0,14220945502.95,731875364047.28,254723024967.23376,9842414644500.0,4470400000.0
2020-08-02,816600000.0,-732300000.0,179118441451.0,-140258096851.0,3.0,668915265116.13,821637778190.0,13619317628.789999,716976027019.3601,254723024967.23373,9881274989100.0,4554700000.0
2020-08-03,795950000.0,-788050000.0,56663143197.4,-89415397097.4,3.0,639050898595.83,823864721818.0,11833721648.63,715460771727.7101,254723024967.23373,9848522735200.0,4562600000.0
2020-08-04,574600000.0,-1464200000.0,85469170652.8,-73318991652.8,3.0,525698385649.76996,831480247801.0,11499821173.76,702656852997.67,254723024967.23376,9860672914200.0,3673000000.0
2020-08-05,401550000.0,-819200000.0,91253943038.0,-80228744338.0,3.0,480260815298.67,836977088487.0,11801171007.23,708841388240.68,254723024967.23373,9871698112900.0,3255350000.0
2020-08-06,443500000.0,-1608050000.0,251272385533.0,-66430440633.0,3.0,1164832081311.2698,866162727547.0,11672935448.269999,708234621943.3999,254723024967.23376,10056540057800.0,2090800000.0
2020-08-07,545900000.0,-583900000.0,0.0,0.0,3.0,1163643146327.2698,866162857648.0,11753148818.79,702808001188.26,272445939039.04123,10056540057800.0,2052800000.0
2020-08-08,3744400000.0,-987600000.0,0.0,0.0,3.0,4678342418901.08,3464394920252.0,47590591383.56,2794601471249.2397,272445939039.04126,10056540057800.0,4809600000.0
2020-08-09,1112100000.0,-772800000.0,103545538909.0,-77623406909.0,3.0,695430136500.12,854582554566.0,14952316229.01,745738236233.0901,272445939039.04126,10082462189800.0,5148900000.0
2020-08-10,690350000.0,-576450000.0,78895558372.0,-82119984272.0,3.0,591186628742.06,854130979795.0,14965898354.259998,743218744337.6002,272445939039.04126,10079237763900.0,5262800000.0
2020-08-11,406300000.0,-663050000.0,65966796616.0,-58763086316.0,3.0,583311488423.29,848577651088.0,15175651624.77,736879357766.22,272445939039.04126,10086441474200.0,5006050000.0
2020-08-12,517900000.0,-509100000.0,98259983581.0,-45126797081.0,3.0,592183453642.02,849515031685.0,15458183762.32,731798661073.15,272445939039.04126,10139574660700.0,5014850000.0
2020-08-13,963000000.0,-735000000.0,353763083169.0,-59018371569.0,3.0,486574955723.25995,849991148801.0,15488520711.56,734184625898.57,272445939039.04126,10434319372300.0,5242850000.0
2020-08-14,1203000000.0,-676800000.0,0.0,0.0,3.0,491770005607.25995,849999029534.0,15581615583.430002,728792515286.77,272445939039.04126,10434319372300.0,5769050000.0
2020-08-15,1059800000.0,-288650000.0,0.0,0.0,3.0,500018381212.25995,849999399767.0,15680437119.31,723851564444.2201,281582649651.61755,10434319372300.0,6540200000.0
2020-08-16,497250000.0,-333400000.0,0.0,0.0,3.0,498594299469.25995,850027509797.0,15770022049.26,718745137586.62,281582649651.6175,10434319372300.0,6704050000.0
2020-08-17,1310650000.0,-2063950000.0,141164482447.69,-154071365147.69,3.0,550285782791.54,852276151296.0,16897366983.189999,719157647073.0499,281582649651.6175,10421412489600.0,5950750000.0
2020-08-18,1068550000.0,-1432400000.0,254329982792.65,-99811254692.65,3.0,525579199023.39996,848286970819.0,18490377619.430004,719906543822.89,281582649651.6175,10575931217700.0,5586900000.0
2020-08-19,1840500000.0,-408100000.0,0.0,0.0,3.0,539847895714.14996,848272222213.0,18235875690.5,715834168116.88,281582649651.61755,10575931217700.0,7019300000.0
2020-08-20,1682300000.0,-518250000.0,0.0,0.0,3.0,589743620464.15,848249327998.0,18365865703.28,712074015136.76,281582649651.6175,10575931217700.0,8183350000.0
2020-08-21,1197500000.0,-523850000.0,0.0,0.0,3.0,595427189846.15,848263425903.0,18470564754.34,707893009163.3599,281582649651.61755,10575931217700.0,8857000000.0
2020-08-22,465350000.0,-251700000.0,0.0,0.0,3.0,602990038692.15,848263708241.0,18604854450.449997,704304396703.8301,281582649651.61755,10575931217700.0,9070650000.0
2020-08-23,640550000.0,-2544000000.0,111094029859.0,-210129089959.0,3.0,516178361250.2399,826822306124.0,17556105924.149998,704021292289.23,289845107740.57245,10476896157600.0,7167200000.0
2020-08-24,548200000.0,-2312800000.0,51492643471.0,-104904416171.0,3.0,657025454620.6901,817929227507.0,16551828866.250002,724997010466.37,289845107740.5725,10423484384900.0,5402600000.0
2020-08-25,370450000.0,-873150000.0,62702338352.6,-79211591452.8,3.0,758477382710.52,816250255656.0,16328498356.95,733664526352.8999,289845107740.57245,10406975131799.799,4899900000.0
2020-08-26,379700000.0,-627350000.0,59535357447.5,-58585436347.5,3.0,883447659232.9701,835897068108.0,14597141518.110003,733346267528.7399,289845107740.5725,10407925052899.799,4652250000.0
2020-08-28,1090600000.0,-492950000.0,159800500.0,0.0,3.0,1668962051785.64,827434849858.0,19397407967.15,742550556808.0901,289845107740.5725,10408084853399.799,5249900000.0
2020-08-29,1399550000.0,-376650000.0,0.0,0.0,3.0,1668195768791.64,827438180895.0,19492219856.670002,738118005040.3401,289845107740.5725,10408084853399.799,6272800000.0
2020-08-30,1028350000.0,-1675750000.0,170395546498.2,-94568606898.2,3.0,1184614290230.88,818392754854.0,16741854039.48,738490123438.0299,289845107740.5725,10483911792999.799,5625400000.0
2020-08-31,842150000.0,-1258250000.0,152875227128.0,-112244586328.0,3.0,1067103505178.09,818863083330.0,16511527328.279999,774844129626.8,266537608901.00626,10524542433799.799,5209300000.0
2020-09-01,589300000.0,-1131200000.0,75949559580.0,-31571560780.0,3.0,1017939302281.0901,815767192095.0,15518611732.59,776185190282.02,266537608901.00626,10568920432599.799,4667400000.0
2020-09-02,1009100000.0,-530550000.0,116203707567.2,-45353662467.0,3.0,996901624408.27,804807067129.0,15674285532.590002,776328038061.1799,266537608901.00623,10639770477699.998,5145950000.0
2020-09-03,1114400000.0,-903350000.0,270246029861.0,-55680834961.0,3.0,881741660391.69,804309433221.0,13245593260.480001,777491437379.2899,266537608901.00623,10854335672599.998,5357000000.0
2020-09-04,868050000.0,-603600000.0,0.0,0.0,3.0,890446476316.07,804310792064.0,13316711831.990002,770852803922.1599,266537608901.00623,10854335672599.998,5621450000.0
2020-09-05,892900000.0,-346850000.0,0.0,0.0,3.0,899790067966.07,800811950707.0,13319033522.519999,766841581528.39,266537608901.00623,10854335672599.998,6167500000.0
2020-09-06,406050000.0,-695800000.0,116023782950.79999,-118023921750.79999,3.0,906832621734.52,792604400095.0,13377517499.050001,770286494080.73,266537608901.00626,10852335533799.998,5877750000.0
2020-09-07,1259250000.0,-601300000.0,84393630429.0,-90856314929.0,3.0,842277779825.67,796174413167.0,14700132493.59,772360856842.0898,337434722441.8913,10845872849299.998,6535700000.0
2020-09-08,401050000.0,-937100000.0,71139290277.9,-64872067677.9,3.0,830666335053.67,803027913491.0,14009690854.130001,764609074448.89,337434722441.89124,10852140071899.998,5999650000.0
2020-09-09,500200000.0,-593950000.0,77263063212.0,-63997086712.0,3.0,826253594541.15,803534750017.0,13156632124.699999,762334484709.0302,337434722441.89124,10865406048399.998,5905900000.0
2020-09-10,427850000.0,-948100000.0,198570205699.0,-65162942999.0,3.0,805210301052.33,802391458732.0,12759754446.3,757876513919.1101,337434722441.8913,10998813311099.998,5385650000.0
2020-09-11,816400000.0,-524500000.0,0.0,0.0,3.0,819255022339.76,802720273187.0,12549548899.490002,753324113757.7802,337434722441.8913,10998813311099.998,5677550000.0
2020-09-12,1542700000.0,-297700000.0,0.0,0.0,3.0,827137419464.6901,802717430356.0,12367438378.66,750424623042.6403,337434722441.8913,10998813311099.998,6922550000.0
2020-09-13,837750000.0,-2015600000.0,95773188109.0,-101650703009.0,3.0,805894906145.73,794393084729.0,12513516496.390001,756063384232.22,337434722441.89124,10992935796199.998,5744700000.0
2020-09-14,549200000.0,-579500000.0,70694320576.0,-87218173376.0,3.0,728957763940.37,793696930584.0,12711927935.050001,757504463356.1001,337434722441.8913,10976411943399.998,5714400000.0
2020-09-15,414500000.0,-718800000.0,58433262924.5,-62425168524.5,3.0,727955784797.87,787906707651.0,12705303587.78,758047682128.96,318143252366.15875,10972420037799.998,5410100000.0
2020-09-16,947350000.0,-652500000.0,83044951320.6,-65509159420.6,3.0,702256755704.16,816578870949.0,12639703993.130001,767031236314.6499,318143252366.15875,10989955829699.998,5704950000.0
2020-09-17,440600000.0,-692050000.0,257824794590.8,-123878155190.8,3.0,560164755069.97,842991532333.0,12637612919.130001,756935345376.02,318143252366.15875,11123902469099.998,5453500000.0
2020-09-18,821950000.0,-410600000.0,0.0,0.0,3.0,582041194847.47,842991833926.0,12684324619.26,753559227900.8201,318143252366.15875,11123902469099.998,5864850000.0
2020-09-19,834550000.0,-224700000.0,0.0,0.0,3.0,593602892590.47,843102469466.0,12329027253.61,750770671305.2,318143252366.1588,11123902469099.998,6474700000.0
2020-09-20,577600000.0,-1217050000.0,114401620877.0,-133070470877.0,3.0,561427431527.8201,844863892319.0,12301364338.150002,748207567791.27,318143252366.15875,11105233619099.998,5835250000.0
2020-09-21,770800000.0,-478800000.0,80762967392.6,-109403856392.6,3.0,565214839209.98,845550052340.0,14158283969.19,723265008668.8201,318143252366.15875,11076592730099.998,6127250000.0
2020-09-22,314700000.0,-522850000.0,64809039945.0,-66169689445.0,3.0,638553641086.1,826377309636.0,14267111172.86,717527040677.7799,318143252366.1588,11075232080599.998,5919100000.0
2020-09-23,340200000.0,-501550000.0,74287435506.74,-47579722106.74,3.0,636705765394.37,796346789791.0,14666529130.51,712108457309.1599,297868367696.2912,11101939793999.998,5757750000.0
2020-09-24,496300000.0,-1452050000.0,192706614388.67,-57285466688.67,3.0,657334125994.38,798414554882.0,12379626744.88,739896483447.0,297868367696.29126,11237360941699.998,4802000000.0
2020-09-25,601600000.0,-560600000.0,0.0,0.0,3.0,668536768215.8098,798415577721.0,12493453926.989998,730583527257.2,297868367696.29126,11237360941699.998,4843000000.0
2020-09-26,469200000.0,-226400000.0,0.0,0.0,3.0,677056180077.81,798416432584.0,12342669161.199999,726030477408.8298,297868367696.29126,11237360941699.998,5085800000.0
2020-09-27,527250000.0,-618750000.0,64667201317.0,-78298332917.0,3.0,800575598230.36,797942061047.0,12262976766.18,724381420596.42,297868367696.29126,11223729810099.998,4994300000.0
2020-09-28,743800000.0,-556200000.0,126434533664.8,-82033742864.8,3.0,1531154450127.79,796123764879.0,15211954037.369999,723426405873.4,297868367696.29126,11268130600899.998,5181900000.0
2020-09-29,1009250000.0,-772100000.0,154862731069.0,-74431200069.0,3.0,863873998376.63,773103906776.0,13205390940.630001,720177260490.0099,297868367696.29126,11348562131899.998,5419050000.0
2020-09-30,686100000.0,-833250000.0,148781749516.0,-88607002216.0,3.0,737341784496.2399,774374225520.0,13115276267.990002,754060706353.6798,275947601179.2275,11408736879199.998,5271900000.0
